		FP1 - Force			FP1 - Moment			FP1 - CoP			FP2 - Force			FP2 - Moment			FP2 - CoP			Combined Force			Combined Moment			Combined CoP		
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
96	1	56.4933	-0.183965	-363.996	-5652.2	-25429	4065.53	162.14	269.528	0	-0.259635	-3.51112	-464.24	939.312	27334.2	-113.35	-173.121	251.977	0	56.2337	-3.69509	-828.236	-215321	-22932.5	-9585.08	-25.7793	259.69	0
96	2	56.4933	-0.184048	-364.271	-5666.13	-25377.6	4063.49	162.333	269.555	0	-0.260397	-3.63377	-464.833	934.278	27327.4	-113.975	-173.21	251.99	0	56.2329	-3.81782	-829.104	-215566	-22960.6	-9559.36	-25.7876	259.707	0
96	3	56.6257	-0.183139	-364.177	-5605.31	-25359.7	4072.47	162.364	269.392	0	-0.261608	-3.76552	-464.325	961.263	27311.4	-114.255	-173.181	251.93	0	56.3641	-3.94866	-828.502	-215331	-22869.6	-9553.52	-25.6883	259.605	0
96	4	56.6595	-0.183415	-363.674	-5628.9	-25468.6	4078.59	161.968	269.478	0	-0.260806	-3.63257	-464.282	966.847	27320.4	-113.746	-173.156	251.918	0	56.3987	-3.81598	-827.956	-215205	-23077.9	-9586.31	-25.9548	259.631	0
96	5	56.6483	-0.18351	-364.269	-5638.12	-25384.1	4070.1	162.315	269.478	0	-0.260267	-3.58907	-464.605	945.45	27331.1	-113.721	-173.174	251.965	0	56.3881	-3.77258	-828.874	-215467	-22918.3	-9602.12	-25.7349	259.662	0
96	6	56.693	-0.183516	-364.085	-5661.03	-25376.6	4056.39	162.3	269.549	0	-0.260166	-3.53314	-464.513	971.044	27321.2	-113.447	-173.183	251.91	0	56.4328	-3.71665	-828.599	-215392	-22944.2	-9639.8	-25.772	259.66	0
96	7	56.5486	-0.183683	-363.629	-5665.93	-25384.5	4076.51	162.191	269.582	0	-0.260366	-3.51082	-464.468	990.681	27330.3	-113.3	-173.158	251.867	0	56.2883	-3.6945	-828.097	-215248	-23031.8	-9587.94	-25.9012	259.646	0
96	8	56.6043	-0.183717	-363.995	-5661.17	-25396.2	4058.67	162.229	269.553	0	-0.260467	-3.63194	-464.098	961.99	27287	-113.738	-173.204	251.927	0	56.3438	-3.81566	-828.093	-215277	-22919.5	-9592.5	-25.7617	259.675	0
96	9	56.5705	-0.18334	-364.04	-5619.03	-25371.4	4056.67	162.306	269.435	0	-0.261295	-3.66646	-464.557	970.287	27344.8	-113.912	-173.138	251.911	0	56.3092	-3.8498	-828.597	-215356	-22930.5	-9577.85	-25.7624	259.61	0
97	0	56.7369	-0.183107	-364.358	-5605.2	-25397.1	4056.63	162.296	269.384	0	-0.261081	-3.64426	-464.741	975.819	27326.9	-113.891	-173.2	251.9	0	56.4759	-3.82736	-829.099	-215463	-22949.8	-9625.3	-25.7616	259.584	0
97	1	56.6153	-0.183789	-364.59	-5642.76	-25396.7	4052.32	162.342	269.477	0	-0.261208	-3.72202	-464.602	944.572	27331.2	-114.196	-173.173	251.967	0	56.3541	-3.90581	-829.192	-215559	-22854.3	-9581.23	-25.6497	259.666	0
97	2	56.7597	-0.183472	-364.13	-5656.4	-25412.1	4051.78	162.211	269.534	0	-0.260312	-3.58941	-464.56	936.219	27354.2	-113.706	-173.118	251.985	0	56.4994	-3.77288	-828.69	-215447	-22949.9	-9648.64	-25.7727	259.696	0
97	3	56.6048	-0.184159	-364.316	-5693.78	-25401	4040.77	162.278	269.629	0	-0.260296	-3.54387	-464.421	979.859	27311.5	-113.449	-173.192	251.89	0	56.3445	-3.72803	-828.737	-215451	-22899.7	-9630.64	-25.7185	259.688	0
97	4	56.56	-0.183749	-363.995	-5651.66	-25408.4	4045.25	162.196	269.527	0	-0.260357	-3.5776	-464.604	964.519	27317	-113.651	-173.204	251.924	0	56.2996	-3.76134	-828.599	-215391	-23016.2	-9607.09	-25.8663	259.657	0
97	5	56.6378	-0.183921	-364.544	-5661.31	-25407.1	4045.44	162.305	269.53	0	-0.261613	-3.74357	-464.555	971.561	27312.3	-114.218	-173.208	251.909	0	56.3762	-3.92749	-829.099	-215528	-22884.2	-9588.81	-25.6873	259.656	0
97	6	56.5932	-0.183906	-364.453	-5652.26	-25409.8	4061.2	162.28	269.509	0	-0.261388	-3.6992	-464.327	968.796	27330	-113.982	-173.141	251.914	0	56.3318	-3.88311	-828.78	-215439	-22836.1	-9571.73	-25.6409	259.651	0
97	7	56.6821	-0.183902	-364.772	-5652.16	-25423	4045.52	162.305	269.495	0	-0.261866	-3.75474	-464.646	980.474	27317.3	-114.258	-173.208	251.89	0	56.4203	-3.93864	-829.419	-215591	-22865.2	-9597.42	-25.6523	259.633	0
97	8	56.6378	-0.184087	-364.727	-5657.06	-25444.5	4052.24	162.237	269.51	0	-0.260427	-3.62259	-464.879	944.062	27322.9	-113.93	-173.226	251.969	0	56.3774	-3.80668	-829.606	-215675	-22943.2	-9609.9	-25.7433	259.681	0
97	9	56.6938	-0.184231	-364.316	-5712.65	-25423.5	4049.54	162.216	269.681	0	-0.260248	-3.55545	-464.696	970.104	27312.7	-113.589	-173.225	251.912	0	56.4335	-3.73968	-829.012	-215550	-22988.2	-9642	-25.8127	259.721	0
98	0	56.5494	-0.184217	-364.042	-5689.12	-25436	4040.63	162.129	269.628	0	-0.259818	-3.51119	-464.56	957.97	27321.4	-113.411	-173.189	251.938	0	56.2896	-3.69541	-828.602	-215432	-23017.9	-9624.29	-25.8687	259.71	0
98	1	56.6047	-0.184052	-364.224	-5679.82	-25419.7	4042.97	162.209	269.594	0	-0.26004	-3.53342	-464.88	971.012	27304.1	-113.57	-173.266	251.911	0	56.3447	-3.71747	-829.104	-215539	-23052.6	-9630.98	-25.8927	259.679	0
98	2	56.5824	-0.184189	-364.545	-5670.88	-25428.1	4049.94	162.247	269.556	0	-0.262276	-3.77746	-464.739	979.724	27350.3	-114.332	-173.149	251.892	0	56.3202	-3.96165	-829.284	-215578	-22906.8	-9562.44	-25.7122	259.657	0
98	3	56.6158	-0.184175	-364.591	-5675.54	-25424.9	4049.92	162.265	269.567	0	-0.26306	-3.87584	-464.642	1017.27	27289.3	-114.634	-173.268	251.811	0	56.3527	-4.06001	-829.233	-215536	-22933.2	-9548.42	-25.7437	259.618	0
98	4	56.6603	-0.184159	-364.773	-5684.65	-25398.7	4038.75	162.371	269.584	0	-0.261078	-3.6661	-464.922	984.079	27290.3	-114.04	-173.301	251.883	0	56.3992	-3.85026	-829.695	-215687	-22930.2	-9619.04	-25.7239	259.665	0
98	5	56.7707	-0.183257	-364.266	-5623.43	-25431.3	4029.44	162.185	269.438	0	-0.261364	-3.66632	-464.74	984.232	27326.9	-113.95	-173.2	251.882	0	56.5094	-3.84958	-829.006	-215450	-23006.7	-9656.02	-25.8313	259.596	0
98	6	56.7714	-0.184066	-364.269	-5712.57	-25426.7	4049.4	162.198	269.682	0	-0.260762	-3.64425	-464.512	952.462	27330.7	-113.875	-173.163	251.95	0	56.5107	-3.82832	-828.781	-215513	-22945.3	-9641.59	-25.7636	259.744	0
98	7	56.638	-0.184172	-364.499	-5694.03	-25397.7	4049.82	162.322	269.622	0	-0.262479	-3.79927	-464.646	988.076	27340.6	-114.375	-173.158	251.874	0	56.3756	-3.98345	-829.145	-215558	-22877.9	-9571.67	-25.6785	259.676	0
98	8	56.5822	-0.183876	-364.315	-5661.13	-25390.6	4045.41	162.306	269.539	0	-0.263123	-3.76548	-464.783	1050.15	27336.3	-114.155	-173.185	251.741	0	56.3191	-3.94936	-829.098	-215450	-22946.7	-9569.21	-25.7663	259.561	0
98	9	56.671	-0.183665	-364.177	-5637.96	-25464.5	4047.4	162.077	269.481	0	-0.263302	-3.89877	-464.735	1002.54	27327	-114.736	-173.199	251.843	0	56.4077	-4.08244	-828.912	-215433	-23054.9	-9559.63	-25.8978	259.592	0
99	0	56.7384	-0.184301	-364.636	-5721.72	-25406.7	4029.44	162.323	269.692	0	-0.26273	-3.79838	-464.644	1025.24	27303.2	-114.325	-173.238	251.794	0	56.4756	-3.98268	-829.279	-215583	-22896.6	-9617.7	-25.6915	259.663	0
99	1	56.771	-0.183958	-364.773	-5680.32	-25412.7	4058.81	162.333	269.572	0	-0.262869	-3.80935	-464.598	1029.44	27303	-114.342	-173.233	251.784	0	56.5082	-3.9933	-829.37	-215561	-22861.9	-9594.02	-25.645	259.608	0
99	2	56.6824	-0.183846	-364.04	-5702.82	-25362.1	4047.28	162.332	269.665	0	-0.261777	-3.6982	-464.325	1015.3	27292.5	-113.911	-173.221	251.813	0	56.4206	-3.88205	-828.365	-215337	-22924.9	-9608.37	-25.7563	259.659	0
99	3	56.6711	-0.183822	-364.681	-5665.74	-25366.4	4038.8	162.442	269.536	0	-0.262344	-3.74335	-464.6	1013.65	27326.3	-114.118	-173.183	251.818	0	56.4087	-3.92717	-829.281	-215536	-22809.7	-9603.66	-25.5901	259.61	0
99	4	56.6376	-0.183722	-364.132	-5652.02	-25425.7	4058.68	162.174	269.522	0	-0.263697	-3.85305	-464.321	1060.27	27311.1	-114.34	-173.181	251.717	0	56.3739	-4.03677	-828.453	-215271	-22945.8	-9549.89	-25.7812	259.543	0
99	5	56.671	-0.183934	-364.59	-5666.25	-25408.5	4058.89	162.309	269.541	0	-0.263917	-3.97537	-464.594	1027.11	27289.1	-114.953	-173.262	251.789	0	56.4071	-4.15931	-829.184	-215509	-22908.5	-9530.66	-25.7124	259.595	0
99	6	56.7153	-0.183699	-364.68	-5652.06	-25391.6	4052.22	162.373	269.499	0	-0.263297	-3.91865	-464.409	1047.75	27222.9	-114.721	-173.382	251.744	0	56.452	-4.10234	-829.089	-215448	-22896.3	-9561.5	-25.6977	259.553	0
99	7	56.7929	-0.183614	-364.634	-5656.85	-25404.3	4061.04	162.329	269.514	0	-0.263678	-3.90852	-464.457	1043.87	27288.5	-114.638	-173.247	251.753	0	56.5293	-4.09213	-829.092	-215456	-22868.7	-9574.56	-25.6603	259.564	0
99	8	56.6821	-0.183742	-364.178	-5670.63	-25399.5	4060.88	162.255	269.571	0	-0.262628	-3.73138	-464.598	1055.98	27293.5	-114.013	-173.254	251.727	0	56.4194	-3.91512	-828.776	-215370	-22992.4	-9586.93	-25.8257	259.568	0
99	9	56.8374	-0.183303	-364.266	-5651.42	-25406.1	4036.05	162.254	269.515	0	-0.26249	-3.80868	-464.185	1015.28	27282.7	-114.276	-173.225	251.813	0	56.5749	-3.99198	-828.451	-215312	-22900.9	-9633.69	-25.716	259.596	0
100	0	56.6931	-0.183681	-364.132	-5656.76	-25432.7	4063.07	162.155	269.535	0	-0.262503	-3.8191	-464	1024.01	27258.6	-114.266	-173.253	251.793	0	56.4306	-4.00278	-828.132	-215228	-22934.1	-9567.65	-25.7732	259.594	0
100	1	56.7261	-0.18334	-364.359	-5628.57	-25396.7	4056.57	162.298	269.448	0	-0.264451	-3.95268	-464.228	1060.79	27315.5	-114.663	-173.159	251.715	0	56.4616	-4.13602	-828.587	-215285	-22842.1	-9551.63	-25.6469	259.513	0
100	2	56.6818	-0.183533	-364.314	-5637.98	-25408.9	4056.55	162.256	269.476	0	-0.263836	-3.91899	-464.501	1066.6	27255.9	-114.67	-173.322	251.704	0	56.418	-4.10252	-828.815	-215345	-22985.3	-9548.35	-25.8156	259.516	0
100	3	56.6595	-0.183444	-364.36	-5633.17	-25375.2	4054.44	162.357	269.46	0	-0.263088	-3.8858	-464.091	1025.97	27268.3	-114.515	-173.244	251.789	0	56.3964	-4.06924	-828.45	-215287	-22833.2	-9552.44	-25.6435	259.561	0
100	4	56.7149	-0.183252	-364.267	-5619.23	-25400.9	4058.8	162.269	269.426	0	-0.263258	-3.82951	-464.136	1079.5	27240.3	-114.234	-173.31	251.674	0	56.4516	-4.01276	-828.403	-215205	-22921.1	-9574.73	-25.7483	259.48	0
100	5	56.6486	-0.18345	-364.039	-5646.69	-25379.3	4038.48	162.284	269.511	0	-0.263922	-3.81941	-464.23	1089.68	27315.3	-114.122	-173.16	251.653	0	56.3847	-4.00286	-828.269	-215187	-22896.2	-9580.3	-25.7263	259.502	0
100	6	56.6265	-0.183584	-363.629	-5674.96	-25378.4	4065.15	162.208	269.607	0	-0.26354	-3.91859	-464.318	1057.14	27236.5	-114.659	-173.341	251.723	0	56.3629	-4.10218	-827.946	-215171	-23088.4	-9525.84	-25.9699	259.577	0
100	7	56.5924	-0.183053	-363.856	-5605.02	-25358.2	4067.83	162.307	269.405	0	-0.264485	-3.93961	-463.949	1112.18	27234.9	-114.505	-173.298	251.603	0	56.328	-4.12267	-827.805	-215011	-22930.8	-9509.15	-25.7849	259.427	0
100	8	56.4819	-0.183755	-363.859	-5647.47	-25386.4	4076.79	162.23	269.521	0	-0.264661	-4.00678	-463.904	1076.85	27262.9	-114.783	-173.232	251.679	0	56.2173	-4.19053	-827.762	-215081	-22915	-9457.04	-25.7729	259.522	0
100	9	56.6924	-0.183066	-364.176	-5614.48	-25353.1	4067.87	162.382	269.417	0	-0.264594	-4.01873	-464.362	1062.48	27269.5	-114.982	-173.275	251.712	0	56.4278	-4.20179	-828.538	-215260	-22916.5	-9516.8	-25.7404	259.494	0
101	0	56.5922	-0.182616	-363.306	-5590.5	-25339.4	4065.34	162.253	269.388	0	-0.263974	-3.8961	-463.86	1076.87	27276.6	-114.361	-173.197	251.678	0	56.3282	-4.07872	-827.166	-214867	-22977.6	-9521.47	-25.8612	259.457	0
101	1	56.6035	-0.182997	-364.176	-5586.34	-25358.7	4056.83	162.367	269.34	0	-0.264083	-3.89609	-464.089	1090.84	27263.5	-114.408	-173.254	251.65	0	56.3394	-4.07909	-828.265	-215128	-22861.3	-9532.97	-25.6863	259.428	0
101	2	56.6589	-0.182806	-363.535	-5614.25	-25337.6	4081.05	162.302	269.444	0	-0.264049	-3.85116	-463.814	1111.32	27262.3	-114.124	-173.222	251.604	0	56.3948	-4.03397	-827.35	-214901	-22929.2	-9532.86	-25.7933	259.443	0
101	3	56.5477	-0.182668	-363.718	-5567.37	-25337.6	4061.23	162.337	269.307	0	-0.26495	-3.93984	-464.041	1130.98	27258.5	-114.463	-173.258	251.563	0	56.2827	-4.1225	-827.759	-214943	-22937.8	-9504.08	-25.7974	259.36	0
101	4	56.5366	-0.182792	-363.307	-5595.58	-25341.8	4083.37	162.247	269.402	0	-0.264514	-4.06056	-463.898	1097.36	27155.5	-115.039	-173.462	251.635	0	56.2721	-4.24335	-827.205	-214869	-23106.9	-9452.07	-26.0194	259.438	0
101	5	56.5803	-0.182094	-363.122	-5539.48	-25334.2	4092.38	162.232	269.255	0	-0.265503	-4.00661	-464.223	1132.93	27264	-114.743	-173.27	251.56	0	56.3148	-4.1887	-827.346	-214810	-23110.4	-9465.88	-26.0177	259.326	0
101	6	56.5697	-0.182421	-363.351	-5562.47	-25338.4	4063.24	162.265	269.309	0	-0.26433	-3.9061	-464.041	1127.49	27216.5	-114.395	-173.349	251.57	0	56.3054	-4.08852	-827.392	-214846	-23066.6	-9515.47	-25.9634	259.36	0
101	7	56.459	-0.182971	-363.765	-5581.59	-25329.2	4068.09	162.369	269.344	0	-0.264205	-3.90568	-463.628	1118.11	27219.5	-114.295	-173.29	251.588	0	56.1948	-4.08865	-827.393	-214875	-22858.5	-9482.61	-25.7167	259.395	0
101	8	56.5696	-0.182282	-363.351	-5548.52	-25333.7	4067.79	162.277	269.27	0	-0.264159	-3.94022	-464.316	1093.52	27227.1	-114.662	-173.361	251.645	0	56.3054	-4.12251	-827.667	-214938	-23114.7	-9503.3	-26.0136	259.383	0
101	9	56.5475	-0.182561	-363.444	-5567.57	-25337.5	4081.29	162.285	269.319	0	-0.264331	-3.96128	-463.81	1106.43	27206.4	-114.586	-173.342	251.615	0	56.2831	-4.14384	-827.254	-214840	-23000.4	-9479.29	-25.8883	259.393	0
102	0	56.6031	-0.182442	-363.488	-5581.07	-25293.1	4065.55	162.416	269.354	0	-0.265175	-4.02823	-464.267	1127.09	27212.9	-114.9	-173.385	251.572	0	56.3379	-4.21068	-827.756	-214963	-23046.6	-9493.84	-25.9266	259.381	0
102	1	56.5473	-0.182447	-363.444	-5572.23	-25286.1	4092.6	162.426	269.332	0	-0.26568	-4.09481	-463.992	1115.07	27239.9	-115.059	-173.292	251.597	0	56.2816	-4.27726	-827.436	-214888	-22957.2	-9437.31	-25.8309	259.387	0
102	2	56.6141	-0.18247	-363.489	-5572.18	-25331	4081.22	162.311	269.33	0	-0.266089	-4.17248	-464.173	1111.8	27226.7	-115.409	-173.344	251.605	0	56.348	-4.35495	-827.662	-214952	-23049.5	-9448.08	-25.9322	259.389	0
102	3	56.5029	-0.182648	-363.17	-5568.06	-25368.4	4108.09	162.147	269.332	0	-0.26477	-4.09391	-463.807	1091.36	27169.2	-115.132	-173.421	251.647	0	56.2382	-4.27656	-826.977	-214791	-23129	-9411.11	-26.0549	259.413	0
102	4	56.4812	-0.18298	-363.308	-5604.96	-25339.4	4083.42	162.254	269.428	0	-0.264409	-3.97254	-463.81	1101.34	27215.7	-114.628	-173.321	251.625	0	56.2168	-4.15552	-827.118	-214848	-23021.5	-9457.84	-25.9217	259.445	0
102	5	56.5691	-0.181978	-363.122	-5534.61	-25305.6	4087.97	162.311	269.242	0	-0.264813	-4.00513	-463.58	1118.55	27205.4	-114.65	-173.314	251.587	0	56.3043	-4.18711	-826.702	-214656	-22992	-9467.84	-25.8938	259.342	0
102	6	56.4807	-0.182297	-363.26	-5548.29	-25297.2	4063.43	162.361	269.274	0	-0.26622	-4.13744	-463.256	1145.67	27213.5	-114.959	-173.256	251.527	0	56.2145	-4.31974	-826.516	-214602	-22865.1	-9439.49	-25.7501	259.327	0
102	7	56.5691	-0.181859	-363.03	-5529.71	-25296.2	4081.21	162.319	269.232	0	-0.266677	-4.26054	-463.576	1103.41	27238.4	-115.56	-173.243	251.62	0	56.3024	-4.44239	-826.606	-214653	-22970.1	-9416.27	-25.8704	259.355	0
102	8	56.5027	-0.182319	-363.535	-5548.71	-25274.8	4081.58	162.475	269.263	0	-0.266774	-4.26022	-463.712	1121.99	27215.5	-115.579	-173.309	251.58	0	56.2359	-4.44254	-827.247	-214817	-22882.8	-9399.19	-25.7486	259.351	0
102	9	56.6026	-0.182227	-363.351	-5553.65	-25316.4	4096.97	162.325	269.285	0	-0.266153	-4.18337	-464.036	1111.32	27226.1	-115.41	-173.327	251.605	0	56.3364	-4.36559	-827.387	-214865	-23035.1	-9426.84	-25.9238	259.369	0
103	0	56.5585	-0.182426	-363.123	-5581.38	-25305.2	4090.09	162.312	269.371	0	-0.264475	-3.9503	-463.994	1120.92	27207.1	-114.565	-173.363	251.584	0	56.294	-4.13273	-827.117	-214804	-23084.4	-9475.73	-25.994	259.393	0
103	1	56.5147	-0.183064	-363.308	-5609.71	-25373.6	4081.05	162.16	269.441	0	-0.264603	-3.96022	-463.168	1125.02	27208.4	-114.355	-173.256	251.571	0	56.2501	-4.14329	-826.476	-214666	-22916.8	-9471.25	-25.8118	259.426	0
103	2	56.4921	-0.182562	-362.895	-5599.68	-25288.4	4078.78	162.315	269.431	0	-0.265691	-4.08326	-463.534	1115.53	27252	-114.874	-173.208	251.593	0	56.2264	-4.26582	-826.429	-214659	-22966.8	-9439.61	-25.876	259.426	0
103	3	56.5576	-0.181751	-363.579	-5492.87	-25281.8	4092.93	162.464	269.108	0	-0.265245	-4.12669	-463.257	1094.69	27195	-115.058	-173.296	251.637	0	56.2923	-4.30844	-826.835	-214678	-22797.7	-9432.23	-25.6544	259.319	0
103	4	56.458	-0.182021	-362.894	-5525.42	-25305.6	4099.25	162.267	269.226	0	-0.266797	-4.31584	-464.032	1110.26	27188.9	-115.924	-173.407	251.607	0	56.1912	-4.49786	-826.926	-214726	-23160.2	-9357.61	-26.0974	259.339	0
103	5	56.502	-0.181752	-363.122	-5502.36	-25279.4	4115.18	162.383	269.153	0	-0.266491	-4.138	-463.714	1159.78	27220	-115.052	-173.3	251.499	0	56.2355	-4.31975	-826.837	-214623	-22979	-9392.91	-25.8778	259.252	0
103	6	56.4807	-0.182514	-363.124	-5576.79	-25297.3	4092.47	162.334	269.358	0	-0.265238	-4.11636	-463.624	1090.61	27210.5	-115.118	-173.309	251.648	0	56.2155	-4.29887	-826.748	-214743	-22984.4	-9415.76	-25.888	259.426	0
103	7	56.5473	-0.182202	-363.031	-5566.88	-25286	4072.15	162.348	269.335	0	-0.26579	-4.00496	-463.488	1165.4	27242.3	-114.477	-173.223	251.486	0	56.2815	-4.18717	-826.519	-214595	-22934.7	-9477.78	-25.8311	259.325	0
103	8	56.4919	-0.182591	-363.033	-5581.64	-25325.8	4099.07	162.238	269.375	0	-0.265087	-4.12804	-463.854	1071.53	27216.1	-115.263	-173.326	251.69	0	56.2268	-4.31063	-826.886	-214803	-23081.7	-9409.51	-26.0013	259.454	0
103	9	56.4136	-0.182169	-362.941	-5539.55	-25275.7	4108.34	162.359	269.263	0	-0.267255	-4.20482	-463.805	1166.47	27243.7	-115.276	-173.26	251.485	0	56.1463	-4.38699	-826.746	-214633	-23010.6	-9362.04	-25.9239	259.29	0
104	0	56.5137	-0.182203	-362.986	-5553.54	-25303.3	4103.64	162.291	269.3	0	-0.26701	-4.30489	-464.032	1120.15	27207.6	-115.842	-173.367	251.586	0	56.2467	-4.4871	-827.018	-214767	-23120.6	-9369.82	-26.0436	259.361	0
104	1	56.5471	-0.182245	-363.123	-5558.28	-25304.7	4103.66	162.314	269.307	0	-0.267397	-4.31594	-463.986	1133.75	27221.3	-115.823	-173.332	251.557	0	56.2797	-4.49818	-827.109	-214782	-23067.3	-9375.63	-25.9744	259.349	0
104	2	56.6248	-0.181857	-362.938	-5534.29	-25331.3	4074.26	162.205	269.249	0	-0.266234	-4.19469	-464.082	1106.24	27235.7	-115.465	-173.313	251.616	0	56.3585	-4.37654	-827.019	-214757	-23148	-9452.54	-26.0708	259.354	0
104	3	56.5249	-0.182393	-363.398	-5558.43	-25299.2	4101.62	162.382	269.296	0	-0.265326	-4.05057	-464.267	1121.54	27222.3	-114.983	-173.365	251.584	0	56.2596	-4.23297	-827.665	-214924	-23060.7	-9432.79	-25.9507	259.361	0
104	4	56.5248	-0.18194	-362.573	-5552.93	-25289.7	4089.93	162.249	269.315	0	-0.267153	-4.21678	-464.31	1152.08	27245.8	-115.493	-173.32	251.519	0	56.2577	-4.39872	-826.883	-214696	-23228.8	-9406.18	-26.1788	259.322	0
104	5	56.4803	-0.182035	-363.077	-5529.91	-25287.8	4088.11	162.351	269.231	0	-0.26724	-4.24935	-464.079	1155.21	27221.6	-115.562	-173.343	251.511	0	56.213	-4.43139	-827.156	-214741	-23079.3	-9389.24	-25.9912	259.289	0
104	6	56.4252	-0.18232	-362.757	-5553.08	-25322.9	4078.87	162.193	269.308	0	-0.267144	-4.3268	-463.848	1119.19	27206.8	-115.871	-173.345	251.587	0	56.158	-4.50912	-826.605	-214664	-23147.8	-9367.06	-26.0938	259.364	0
104	7	56.4472	-0.182258	-362.758	-5562.58	-25286.4	4096.86	162.294	269.334	0	-0.268769	-4.4931	-464.211	1149.64	27203.7	-116.501	-173.398	251.523	0	56.1784	-4.67536	-826.969	-214742	-23198.7	-9316.63	-26.1436	259.336	0
104	8	56.6134	-0.181711	-362.984	-5534.28	-25270	4085.65	162.382	269.247	0	-0.267038	-4.27165	-463.987	1130.93	27221.3	-115.672	-173.332	251.563	0	56.3464	-4.45336	-826.971	-214724	-23068.2	-9420.52	-25.9762	259.325	0
104	9	56.4916	-0.182178	-362.894	-5557.91	-25283.6	4094.65	162.328	269.316	0	-0.267516	-4.21627	-463.852	1166.13	27267.2	-115.306	-173.216	251.486	0	56.224	-4.39845	-826.746	-214653	-23020	-9392.89	-25.9312	259.312	0
105	0	56.4911	-0.181869	-362.94	-5520.82	-25283.6	4108.28	162.337	269.211	0	-0.266751	-4.23849	-463.897	1123.01	27230.3	-115.536	-173.301	251.579	0	56.2243	-4.42036	-826.836	-214682	-23056.8	-9374.38	-25.973	259.319	0
105	1	56.4918	-0.182374	-362.666	-5590.5	-25283.6	4096.66	162.284	269.415	0	-0.267443	-4.27121	-463.895	1158.93	27220.8	-115.58	-173.321	251.502	0	56.2244	-4.45358	-826.561	-214648	-23129.3	-9378.65	-26.0693	259.362	0
105	2	56.3913	-0.18197	-362.711	-5525.17	-25274.7	4097.04	162.317	269.233	0	-0.267503	-4.33711	-463.527	1142	27200.8	-115.771	-173.318	251.536	0	56.1238	-4.51908	-826.238	-214520	-23040.7	-9337.63	-25.9768	259.305	0
105	3	56.4804	-0.182121	-362.94	-5543.98	-25292.5	4094.72	162.312	269.275	0	-0.268277	-4.39313	-463.847	1153.86	27225.4	-116.008	-173.305	251.512	0	56.2121	-4.57525	-826.787	-214669	-23058.4	-9349.79	-25.9771	259.31	0
105	4	56.536	-0.182038	-362.711	-5562.36	-25280.8	4092.23	162.3	269.336	0	-0.268927	-4.52569	-464.026	1157.45	27179.6	-116.572	-173.427	251.506	0	56.267	-4.70773	-826.737	-214677	-23189.4	-9336.32	-26.1345	259.328	0
105	5	56.5024	-0.18192	-362.665	-5548.58	-25265.3	4108.05	162.334	269.299	0	-0.268547	-4.38174	-463.938	1182.3	27216.4	-115.938	-173.336	251.452	0	56.2338	-4.56366	-826.603	-214598	-23126	-9344.5	-26.0636	259.282	0
105	6	56.5582	-0.182046	-362.528	-5576.32	-25281.7	4096.54	162.263	269.382	0	-0.267817	-4.35997	-463.848	1141.22	27220.8	-115.924	-173.315	251.54	0	56.2904	-4.54202	-826.375	-214608	-23151.6	-9375.43	-26.0986	259.367	0
105	7	56.4579	-0.181837	-363.167	-5497.02	-25296.2	4072.55	162.346	269.136	0	-0.266639	-4.18231	-463.622	1148.58	27219.7	-115.21	-173.289	251.523	0	56.1913	-4.36414	-826.789	-214619	-22962.5	-9414.29	-25.8615	259.259	0
105	8	56.4026	-0.181946	-362.573	-5524.79	-25298.5	4076.68	162.225	269.238	0	-0.267925	-4.29394	-464.033	1162.85	27254.1	-115.656	-173.267	251.494	0	56.1347	-4.47589	-826.606	-214591	-23160.2	-9370.57	-26.1106	259.277	0
105	9	56.5469	-0.181835	-362.573	-5543.72	-25295.3	4096.66	162.234	269.29	0	-0.268136	-4.41698	-464.49	1115.83	27256.2	-116.331	-173.32	251.598	0	56.2787	-4.59882	-827.063	-214778	-23266.5	-9359.58	-26.218	259.354	0
106	0	56.5576	-0.181566	-362.526	-5511.27	-25314.4	4107.92	162.172	269.202	0	-0.269219	-4.43687	-464.073	1207.96	27202.9	-116.128	-173.382	251.397	0	56.2884	-4.61843	-826.6	-214537	-23254.2	-9345.94	-26.2163	259.206	0
106	1	56.5468	-0.181684	-362.481	-5543.43	-25262.5	4092.17	162.307	269.293	0	-0.268517	-4.3938	-464.306	1163.32	27236.6	-116.108	-173.339	251.495	0	56.2783	-4.57548	-826.786	-214659	-23232.2	-9369.03	-26.1848	259.298	0
106	2	56.5247	-0.181824	-362.71	-5538.82	-25275.6	4083.33	162.314	269.271	0	-0.267186	-4.26008	-463.347	1131.45	27251.3	-115.416	-173.186	251.558	0	56.2575	-4.4419	-826.056	-214495	-22956	-9402.67	-25.8724	259.335	0
106	3	56.5135	-0.181735	-362.709	-5520.22	-25293.8	4083.37	162.264	269.219	0	-0.267557	-4.24938	-464.079	1169.29	27235.5	-115.515	-173.313	251.48	0	56.2459	-4.43111	-826.789	-214624	-23158	-9402.22	-26.0962	259.262	0
